t_s,current_A,voltage_V,temp_C,step_idx,step_type,step_comment
6950.8099999999995,0.0,3.689,25.50398,9737,R,pulsed load (rest)
6951.8099999999995,0.0,3.689,25.50398,9737,R,pulsed load (rest)
6952.8099999999995,0.0,3.689,25.50398,9737,R,pulsed load (rest)
6953.8099999999995,0.0,3.689,25.48842,9737,R,pulsed load (rest)
6954.8099999999995,0.0,3.689,25.48842,9737,R,pulsed load (rest)
6955.8099999999995,0.0,3.689,25.50398,9737,R,pulsed load (rest)
6956.8099999999995,0.0,3.689,25.48842,9737,R,pulsed load (rest)
6957.8099999999995,0.0,3.689,25.48842,9737,R,pulsed load (rest)
6958.8099999999995,0.0,3.689,25.48842,9737,R,pulsed load (rest)
6959.8099999999995,0.0,3.689,25.47285,9737,R,pulsed load (rest)
6960.8099999999995,0.0,3.689,25.48842,9737,R,pulsed load (rest)
6961.8099999999995,0.0,3.689,25.48842,9737,R,pulsed load (rest)
6962.8099999999995,0.0,3.689,25.47285,9737,R,pulsed load (rest)
6963.8099999999995,0.0,3.689,25.47285,9737,R,pulsed load (rest)
6964.8099999999995,0.0,3.689,25.45728,9737,R,pulsed load (rest)
6965.8099999999995,0.0,3.689,25.45728,9737,R,pulsed load (rest)
6966.8099999999995,0.0,3.689,25.45728,9737,R,pulsed load (rest)
6967.8099999999995,0.0,3.689,25.45728,9737,R,pulsed load (rest)
6968.8099999999995,0.0,3.689,25.45728,9737,R,pulsed load (rest)
6969.8099999999995,0.0,3.689,25.45728,9737,R,pulsed load (rest)
6970.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6971.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6972.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6973.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6974.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6975.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6976.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6977.8099999999995,0.0,3.689,25.44172,9737,R,pulsed load (rest)
6978.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6979.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6980.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6981.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6982.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6983.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6984.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6985.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6986.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6987.8099999999995,0.0,3.689,25.41059,9737,R,pulsed load (rest)
6988.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6989.8099999999995,0.0,3.689,25.41059,9737,R,pulsed load (rest)
6990.8099999999995,0.0,3.689,25.41059,9737,R,pulsed load (rest)
6991.8099999999995,0.0,3.689,25.42615,9737,R,pulsed load (rest)
6992.8099999999995,0.0,3.689,25.41059,9737,R,pulsed load (rest)
6993.8099999999995,0.0,3.689,25.41059,9737,R,pulsed load (rest)
6994.8099999999995,0.0,3.689,25.41059,9737,R,pulsed load (rest)
6995.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
6996.8099999999995,0.0,3.69,25.41059,9737,R,pulsed load (rest)
6997.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
6998.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
6999.8099999999995,0.0,3.689,25.41059,9737,R,pulsed load (rest)
7000.8099999999995,0.0,3.69,25.41059,9737,R,pulsed load (rest)
7001.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7002.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7003.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7004.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7005.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7006.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7007.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7008.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7009.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7010.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7011.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7012.8099999999995,0.0,3.69,25.39502,9737,R,pulsed load (rest)
7013.8099999999995,0.0,3.69,25.37945,9737,R,pulsed load (rest)
7014.8099999999995,0.0,3.69,25.37945,9737,R,pulsed load (rest)
7015.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7016.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7017.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7018.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7019.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7020.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7021.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7022.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7023.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7024.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7025.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7026.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7027.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7028.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7029.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7030.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7031.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7032.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7033.8099999999995,0.0,3.69,25.36389,9737,R,pulsed load (rest)
7034.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7035.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7036.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7037.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7038.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7039.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7040.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7041.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7042.8099999999995,0.0,3.69,25.34832,9737,R,pulsed load (rest)
7043.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7044.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7045.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7046.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7047.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7048.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7049.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7050.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7051.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7052.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7053.8099999999995,0.0,3.69,25.33275,9737,R,pulsed load (rest)
7054.8099999999995,0.0,3.69,25.31718,9737,R,pulsed load (rest)
7055.8099999999995,0.0,3.69,25.31718,9737,R,pulsed load (rest)
7056.8099999999995,0.0,3.69,25.31718,9737,R,pulsed load (rest)
7057.8099999999995,0.0,3.69,25.31718,9737,R,pulsed load (rest)
7058.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7059.8099999999995,0.0,3.69,25.31718,9737,R,pulsed load (rest)
7060.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7061.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7062.8099999999995,0.0,3.69,25.31718,9737,R,pulsed load (rest)
7063.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7064.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7065.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7066.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7067.8099999999995,0.0,3.691,25.33275,9737,R,pulsed load (rest)
7068.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7069.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7070.8099999999995,0.0,3.691,25.33275,9737,R,pulsed load (rest)
7071.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7072.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7073.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7074.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7075.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7076.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7077.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7078.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7079.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7080.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7081.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7082.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7083.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7084.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7085.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7086.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7087.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7088.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7089.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7090.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7091.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7092.8099999999995,0.0,3.691,25.31718,9737,R,pulsed load (rest)
7093.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7094.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7095.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7096.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7097.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7098.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7099.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7100.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7101.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7102.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7103.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7104.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7105.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7106.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7107.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7108.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7109.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7110.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7111.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7112.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7113.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7114.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7115.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7116.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7117.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7118.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7119.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7120.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7121.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7122.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7123.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7124.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7125.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7126.8099999999995,0.0,3.692,25.30162,9737,R,pulsed load (rest)
7127.8099999999995,0.0,3.691,25.30162,9737,R,pulsed load (rest)
7128.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7129.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7130.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7131.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7132.8099999999995,0.0,3.692,25.28605,9737,R,pulsed load (rest)
7133.8099999999995,0.0,3.691,25.28605,9737,R,pulsed load (rest)
7134.8099999999995,0.0,3.692,25.28605,9737,R,pulsed load (rest)
7135.8099999999995,0.0,3.692,25.28605,9737,R,pulsed load (rest)
7136.8099999999995,0.0,3.691,25.27048,9737,R,pulsed load (rest)
7137.8099999999995,0.0,3.691,25.27048,9737,R,pulsed load (rest)
7138.8099999999995,0.0,3.692,25.27048,9737,R,pulsed load (rest)
7139.8099999999995,0.0,3.692,25.27048,9737,R,pulsed load (rest)
7140.8099999999995,0.0,3.692,25.27048,9737,R,pulsed load (rest)
7141.8099999999995,0.0,3.692,25.27048,9737,R,pulsed load (rest)
7142.8099999999995,0.0,3.692,25.27048,9737,R,pulsed load (rest)
7143.8099999999995,0.0,3.692,25.27048,9737,R,pulsed load (rest)
7144.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7145.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7146.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7147.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7148.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7149.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7150.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7151.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7152.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7153.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7154.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7155.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7156.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7157.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7158.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7159.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7160.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7161.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7162.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7163.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7164.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7165.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7166.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7167.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7168.8099999999995,0.0,3.692,25.25492,9737,R,pulsed load (rest)
7169.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7170.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7171.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7172.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7173.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7174.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7175.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7176.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7177.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7178.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7179.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7180.8099999999995,0.0,3.692,25.23935,9737,R,pulsed load (rest)
7181.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7182.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7183.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7184.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7185.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7186.8099999999995,0.0,3.692,25.22378,9737,R,pulsed load (rest)
7187.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7188.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7189.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7190.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7191.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7192.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7193.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7194.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7195.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7196.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7197.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7198.8099999999995,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7199.799999999999,0.0,3.692,25.20822,9737,R,pulsed load (rest)
7199.799999999999,1.004,3.588,25.20822,9738,D,pulsed load (discharge)
7200.799999999999,1.0,3.528,25.20822,9738,D,pulsed load (discharge)
7201.799999999999,1.0,3.521,25.19265,9738,D,pulsed load (discharge)
7202.799999999999,1.0,3.516,25.19265,9738,D,pulsed load (discharge)
7203.799999999999,1.0,3.512,25.19265,9738,D,pulsed load (discharge)
7204.799999999999,1.0,3.508,25.19265,9738,D,pulsed load (discharge)
7205.799999999999,1.001,3.504,25.19265,9738,D,pulsed load (discharge)
7206.799999999999,1.0,3.5,25.17709,9738,D,pulsed load (discharge)
7207.799999999999,1.0,3.497,25.19265,9738,D,pulsed load (discharge)
7208.799999999999,1.0,3.494,25.19265,9738,D,pulsed load (discharge)
7209.799999999999,0.999,3.491,25.19265,9738,D,pulsed load (discharge)
7210.799999999999,1.0,3.488,25.19265,9738,D,pulsed load (discharge)
7211.799999999999,1.0,3.485,25.19265,9738,D,pulsed load (discharge)
7212.799999999999,0.999,3.482,25.20822,9738,D,pulsed load (discharge)
7213.799999999999,1.0,3.479,25.20822,9738,D,pulsed load (discharge)
7214.799999999999,1.0,3.476,25.19265,9738,D,pulsed load (discharge)
7215.799999999999,1.0,3.473,25.20822,9738,D,pulsed load (discharge)
7216.799999999999,1.0,3.471,25.20822,9738,D,pulsed load (discharge)
7217.799999999999,1.0,3.468,25.20822,9738,D,pulsed load (discharge)
7218.799999999999,1.0,3.465,25.20822,9738,D,pulsed load (discharge)
7219.799999999999,1.0,3.462,25.20822,9738,D,pulsed load (discharge)
7220.799999999999,1.0,3.46,25.20822,9738,D,pulsed load (discharge)
7221.799999999999,0.999,3.457,25.22378,9738,D,pulsed load (discharge)
7222.799999999999,1.0,3.455,25.22378,9738,D,pulsed load (discharge)
7223.799999999999,1.0,3.452,25.22378,9738,D,pulsed load (discharge)
7224.799999999999,0.999,3.45,25.22378,9738,D,pulsed load (discharge)
7225.799999999999,1.0,3.447,25.22378,9738,D,pulsed load (discharge)
7226.799999999999,0.999,3.444,25.23935,9738,D,pulsed load (discharge)
7227.799999999999,1.0,3.442,25.23935,9738,D,pulsed load (discharge)
7228.799999999999,1.0,3.439,25.23935,9738,D,pulsed load (discharge)
7229.799999999999,1.0,3.437,25.23935,9738,D,pulsed load (discharge)
7230.799999999999,1.0,3.434,25.23935,9738,D,pulsed load (discharge)
7231.799999999999,1.0,3.432,25.23935,9738,D,pulsed load (discharge)
7232.799999999999,1.0,3.43,25.23935,9738,D,pulsed load (discharge)
7233.799999999999,1.0,3.427,25.23935,9738,D,pulsed load (discharge)
7234.799999999999,1.0,3.425,25.25492,9738,D,pulsed load (discharge)
7235.799999999999,0.999,3.422,25.25492,9738,D,pulsed load (discharge)
7236.799999999999,1.0,3.42,25.25492,9738,D,pulsed load (discharge)
7237.799999999999,1.0,3.418,25.27048,9738,D,pulsed load (discharge)
7238.799999999999,0.999,3.416,25.27048,9738,D,pulsed load (discharge)
7239.799999999999,1.0,3.413,25.27048,9738,D,pulsed load (discharge)
7240.799999999999,1.0,3.411,25.27048,9738,D,pulsed load (discharge)
7241.799999999999,1.001,3.408,25.27048,9738,D,pulsed load (discharge)
7242.799999999999,1.0,3.406,25.27048,9738,D,pulsed load (discharge)
7243.799999999999,1.0,3.404,25.27048,9738,D,pulsed load (discharge)
7244.799999999999,0.999,3.401,25.27048,9738,D,pulsed load (discharge)
7245.799999999999,1.0,3.399,25.27048,9738,D,pulsed load (discharge)
7246.799999999999,1.0,3.397,25.27048,9738,D,pulsed load (discharge)
7247.799999999999,1.0,3.395,25.27048,9738,D,pulsed load (discharge)
7248.799999999999,0.999,3.392,25.28605,9738,D,pulsed load (discharge)
7249.799999999999,1.0,3.39,25.28605,9738,D,pulsed load (discharge)
7250.799999999999,0.999,3.388,25.28605,9738,D,pulsed load (discharge)
7251.799999999999,1.0,3.386,25.30162,9738,D,pulsed load (discharge)
7252.799999999999,1.0,3.384,25.30162,9738,D,pulsed load (discharge)
7253.799999999999,0.999,3.381,25.30162,9738,D,pulsed load (discharge)
7254.799999999999,1.001,3.379,25.30162,9738,D,pulsed load (discharge)
7255.799999999999,0.999,3.377,25.31718,9738,D,pulsed load (discharge)
7256.799999999999,1.0,3.375,25.31718,9738,D,pulsed load (discharge)
7257.799999999999,1.0,3.373,25.31718,9738,D,pulsed load (discharge)
7258.799999999999,1.0,3.371,25.31718,9738,D,pulsed load (discharge)
7259.799999999999,1.0,3.368,25.31718,9738,D,pulsed load (discharge)
7260.799999999999,1.0,3.366,25.33275,9738,D,pulsed load (discharge)
7261.799999999999,1.0,3.364,25.33275,9738,D,pulsed load (discharge)
7262.799999999999,1.0,3.362,25.33275,9738,D,pulsed load (discharge)
7263.799999999999,1.0,3.36,25.33275,9738,D,pulsed load (discharge)
7264.799999999999,0.999,3.358,25.33275,9738,D,pulsed load (discharge)
7265.799999999999,1.0,3.356,25.34832,9738,D,pulsed load (discharge)
7266.799999999999,1.0,3.354,25.34832,9738,D,pulsed load (discharge)
7267.799999999999,0.999,3.352,25.34832,9738,D,pulsed load (discharge)
7268.799999999999,1.0,3.35,25.34832,9738,D,pulsed load (discharge)
7269.799999999999,1.0,3.348,25.34832,9738,D,pulsed load (discharge)
7270.799999999999,0.999,3.346,25.34832,9738,D,pulsed load (discharge)
7271.799999999999,1.0,3.344,25.36389,9738,D,pulsed load (discharge)
